Feb 1, 2013 3:34:11 PM org.apache.karaf.main.SimpleFileLock lock
INFO: locking
2013-02-01 16:02:02,337 | INFO  | rint Extender: 1 | BlueprintContainerImpl           | container.BlueprintContainerImpl  294 | 7 - org.apache.aries.blueprint.core - 1.0.1 | Bundle org.apache.karaf.shell.packages is waiting for namespace handlers [http://karaf.apache.org/xmlns/shell/v1.0.0]
2013-02-01 16:02:02,592 | INFO  | rint Extender: 1 | KarArtifactInstaller             | eployer.kar.KarArtifactInstaller   73 | 44 - org.apache.karaf.deployer.kar - 2.3.0 | Karaf archives will be extracted to C:\apache-karaf-2.3.0/system
2013-02-01 16:02:02,592 | INFO  | rint Extender: 1 | KarArtifactInstaller             | eployer.kar.KarArtifactInstaller   74 | 44 - org.apache.karaf.deployer.kar - 2.3.0 | Timestamps for Karaf archives will be extracted to C:\apache-karaf-2.3.0/system\.timestamps
2013-02-01 16:02:02,611 | INFO  | rint Extender: 1 | BlueprintContainerImpl           | container.BlueprintContainerImpl  294 | 7 - org.apache.aries.blueprint.core - 1.0.1 | Bundle org.apache.karaf.shell.config is waiting for namespace handlers [http://karaf.apache.org/xmlns/shell/v1.1.0]
2013-02-01 16:02:02,622 | INFO  | rint Extender: 1 | BlueprintContainerImpl           | container.BlueprintContainerImpl  330 | 7 - org.apache.aries.blueprint.core - 1.0.1 | Bundle org.apache.karaf.management.mbeans.system is waiting for dependencies [(objectClass=javax.management.MBeanServer)]
2013-02-01 16:02:02,642 | INFO  | rint Extender: 1 | BlueprintContainerImpl           | container.BlueprintContainerImpl  330 | 7 - org.apache.aries.blueprint.core - 1.0.1 | Bundle org.apache.karaf.management.mbeans.bundles is waiting for dependencies [(objectClass=javax.management.MBeanServer)]
2013-02-01 16:02:02,686 | INFO  | rint Extender: 1 | BlueprintContainerImpl           | container.BlueprintContainerImpl  330 | 7 - org.apache.aries.blueprint.core - 1.0.1 | Bundle org.apache.karaf.management.mbeans.services is waiting for dependencies [(objectClass=javax.management.MBeanServer)]
2013-02-01 16:02:02,820 | WARN  | rint Extender: 2 | MavenRepositoryURL               | maven.commons.MavenRepositoryURL  116 | 1 - org.ops4j.pax.url.mvn - 1.3.5 | Repository spec file:C:\apache-karaf-2.3.0/system/ does not contain an identifier. This is deprecated & discouraged & just evil.
2013-02-01 16:02:02,821 | WARN  | rint Extender: 2 | MavenRepositoryURL               | maven.commons.MavenRepositoryURL  116 | 1 - org.ops4j.pax.url.mvn - 1.3.5 | Repository spec file:C:\apache-karaf-2.3.0/local-repo/ does not contain an identifier. This is deprecated & discouraged & just evil.
2013-02-01 16:02:02,855 | INFO  | rint Extender: 3 | BlueprintContainerImpl           | container.BlueprintContainerImpl  330 | 7 - org.apache.aries.blueprint.core - 1.0.1 | Bundle org.apache.karaf.management.mbeans.log is waiting for dependencies [(objectClass=javax.management.MBeanServer)]
2013-02-01 16:02:02,860 | INFO  | rint Extender: 1 | BlueprintContainerImpl           | container.BlueprintContainerImpl  330 | 7 - org.apache.aries.blueprint.core - 1.0.1 | Bundle org.apache.karaf.management.mbeans.config is waiting for dependencies [(objectClass=javax.management.MBeanServer)]
2013-02-01 16:02:02,872 | INFO  | rint Extender: 1 | BlueprintContainerImpl           | container.BlueprintContainerImpl  330 | 7 - org.apache.aries.blueprint.core - 1.0.1 | Bundle org.apache.karaf.management.mbeans.dev is waiting for dependencies [(objectClass=javax.management.MBeanServer)]
2013-02-01 16:02:02,894 | INFO  | rint Extender: 3 | BlueprintContainerImpl           | container.BlueprintContainerImpl  330 | 7 - org.apache.aries.blueprint.core - 1.0.1 | Bundle org.apache.karaf.management.mbeans.packages is waiting for dependencies [(objectClass=javax.management.MBeanServer)]
2013-02-01 16:02:02,932 | INFO  | FelixStartLevel  | Server                           | lipse.jetty.util.log.JavaUtilLog   75 | 58 - org.eclipse.jetty.util - 7.6.7.v20120910 | jetty-7.6.7.v20120910
2013-02-01 16:02:03,256 | INFO  | FelixStartLevel  | JettyServerImpl                  | e.jetty.internal.JettyServerImpl  127 | 76 - org.ops4j.pax.web.pax-web-jetty - 1.1.3 | Pax Web available at [0.0.0.0]:[8080]
2013-02-01 16:02:03,767 | INFO  | FelixStartLevel  | AbstractConnector                | lipse.jetty.util.log.JavaUtilLog   75 | 58 - org.eclipse.jetty.util - 7.6.7.v20120910 | Started NIOSocketConnectorWrapper@0.0.0.0:8080
2013-02-01 16:02:03,767 | INFO  | rint Extender: 2 | SecurityUtils                    | e.sshd.common.util.SecurityUtils   80 | 24 - org.apache.sshd.core - 0.8.0 | BouncyCastle not registered, using the default JCE provider
2013-02-01 16:02:03,987 | INFO  | FelixStartLevel  | HttpServiceFactoryImpl           | .internal.HttpServiceFactoryImpl   33 | 75 - org.ops4j.pax.web.pax-web-runtime - 1.1.3 | Binding bundle: [org.apache.karaf.deployer.features [35]] to http service
2013-02-01 16:02:04,093 | INFO  | raf-2.3.0/deploy | fileinstall                      | ?                                   ? | 6 - org.apache.felix.fileinstall - 3.2.6 | Installed C:\apache-karaf-2.3.0\deploy\myrealm.xml
2013-02-01 16:02:04,228 | INFO  | rint Extender: 1 | BlueprintContainerImpl           | container.BlueprintContainerImpl  330 | 7 - org.apache.aries.blueprint.core - 1.0.1 | Bundle org.apache.karaf.admin.management is waiting for dependencies [(objectClass=javax.management.MBeanServer)]
2013-02-01 16:02:04,534 | INFO  | g.ops4j.pax.web) | Server                           | lipse.jetty.util.log.JavaUtilLog   75 | 58 - org.eclipse.jetty.util - 7.6.7.v20120910 | jetty-7.6.7.v20120910
2013-02-01 16:02:04,549 | INFO  | g.ops4j.pax.web) | AbstractConnector                | lipse.jetty.util.log.JavaUtilLog   75 | 58 - org.eclipse.jetty.util - 7.6.7.v20120910 | Started BlockingChannelConnector@0.0.0.0:8181
2013-02-01 16:02:04,550 | INFO  | g.ops4j.pax.web) | JettyServerImpl                  | e.jetty.internal.JettyServerImpl  127 | 76 - org.ops4j.pax.web.pax-web-jetty - 1.1.3 | Pax Web available at [0.0.0.0]:[8181]
2013-02-01 16:02:04,551 | WARN  | g.ops4j.pax.web) | NIOSocketConnectorWrapper        | ternal.NIOSocketConnectorWrapper   45 | 76 - org.ops4j.pax.web.pax-web-jetty - 1.1.3 | Connection on port 8181 cannot be open. Exception:java.net.BindException: Address already in use: bind Reason: Address already in use: bind
2013-02-01 16:02:05,018 | INFO  | g.ops4j.pax.web) | ContextHandler                   | lipse.jetty.util.log.JavaUtilLog   75 | 58 - org.eclipse.jetty.util - 7.6.7.v20120910 | started HttpServiceContext{httpContext=DefaultHttpContext{bundle=org.apache.karaf.deployer.features [35]}}
2013-02-01 16:02:05,068 | INFO  | FelixStartLevel  | HttpServiceFactoryImpl           | .internal.HttpServiceFactoryImpl   33 | 75 - org.ops4j.pax.web.pax-web-runtime - 1.1.3 | Binding bundle: [org.apache.karaf.webconsole.console [86]] to http service
2013-02-01 16:02:05,105 | INFO  | FelixStartLevel  | ContextHandler                   | lipse.jetty.util.log.JavaUtilLog   75 | 58 - org.eclipse.jetty.util - 7.6.7.v20120910 | started HttpServiceContext{httpContext=org.apache.felix.webconsole.internal.servlet.OsgiManagerHttpContext@73f623}
2013-02-01 16:02:05,126 | INFO  | arafOsgiManager) | ContextHandler                   | lipse.jetty.util.log.JavaUtilLog   75 | 58 - org.eclipse.jetty.util - 7.6.7.v20120910 | stopped HttpServiceContext{httpContext=org.apache.felix.webconsole.internal.servlet.OsgiManagerHttpContext@73f623}
2013-02-01 16:02:05,126 | INFO  | arafOsgiManager) | HttpServiceFactoryImpl           | .internal.HttpServiceFactoryImpl   40 | 75 - org.ops4j.pax.web.pax-web-runtime - 1.1.3 | Unbinding bundle: [org.apache.karaf.webconsole.console [86]]
2013-02-01 16:02:05,129 | INFO  | arafOsgiManager) | HttpServiceFactoryImpl           | .internal.HttpServiceFactoryImpl   33 | 75 - org.ops4j.pax.web.pax-web-runtime - 1.1.3 | Binding bundle: [org.apache.karaf.webconsole.console [86]] to http service
2013-02-01 16:02:05,131 | INFO  | arafOsgiManager) | ContextHandler                   | lipse.jetty.util.log.JavaUtilLog   75 | 58 - org.eclipse.jetty.util - 7.6.7.v20120910 | started HttpServiceContext{httpContext=org.apache.felix.webconsole.internal.servlet.OsgiManagerHttpContext@1618248}
2013-02-01 16:02:05,305 | WARN  | FelixStartLevel  | ServletTracker                   | .internal.tracker.ServletTracker   96 | 77 - org.ops4j.pax.web.pax-web-extender-whiteboard - 1.1.3 | Registered servlet [org.apache.felix.webconsole.plugins.event.internal.PluginServlet@d86cae] did not contain a valid alias or url patterns property
2013-02-01 16:02:05,313 | INFO  | rint Extender: 2 | AdminPlugin                      | raf.webconsole.admin.AdminPlugin   61 | 87 - org.apache.karaf.webconsole.admin - 2.3.0 | Admin plugin activated
2013-02-01 16:02:05,314 | WARN  | rint Extender: 2 | ServletTracker                   | .internal.tracker.ServletTracker   96 | 77 - org.ops4j.pax.web.pax-web-extender-whiteboard - 1.1.3 | Registered servlet [org.apache.karaf.webconsole.admin.AdminPlugin@d2ad3c] did not contain a valid alias or url patterns property
2013-02-01 16:02:05,319 | INFO  | Executor: 1      | WebXmlObserver                   | nder.war.internal.WebXmlObserver  117 | 81 - org.ops4j.pax.web.pax-web-extender-war - 1.1.3 | Using [MyTestApp] as web application context name
2013-02-01 16:02:05,321 | INFO  | Executor: 1      | WebXmlObserver                   | nder.war.internal.WebXmlObserver  138 | 81 - org.ops4j.pax.web.pax-web-extender-war - 1.1.3 | Using [] as web application root path
2013-02-01 16:02:05,365 | INFO  | rint Extender: 2 | FeaturesPlugin                   | bconsole.features.FeaturesPlugin   79 | 88 - org.apache.karaf.webconsole.features - 2.3.0 | Features plugin activated
2013-02-01 16:02:05,366 | WARN  | rint Extender: 2 | ServletTracker                   | .internal.tracker.ServletTracker   96 | 77 - org.ops4j.pax.web.pax-web-extender-whiteboard - 1.1.3 | Registered servlet [org.apache.karaf.webconsole.features.FeaturesPlugin@594680] did not contain a valid alias or url patterns property
2013-02-01 16:02:05,371 | INFO  | Executor: 1      | HttpServiceFactoryImpl           | .internal.HttpServiceFactoryImpl   33 | 75 - org.ops4j.pax.web.pax-web-runtime - 1.1.3 | Binding bundle: [mytestapp [110]] to http service
2013-02-01 16:02:05,397 | INFO  | rint Extender: 2 | GogoPlugin                       | karaf.webconsole.gogo.GogoPlugin   89 | 89 - org.apache.karaf.webconsole.gogo - 2.3.0 | Gogo plugin activated
2013-02-01 16:02:05,397 | WARN  | rint Extender: 2 | ServletTracker                   | .internal.tracker.ServletTracker   96 | 77 - org.ops4j.pax.web.pax-web-extender-whiteboard - 1.1.3 | Registered servlet [org.apache.karaf.webconsole.gogo.GogoPlugin@1b33087] did not contain a valid alias or url patterns property
2013-02-01 16:02:05,401 | INFO  | raf-2.3.0/deploy | fileinstall                      | ?                                   ? | 6 - org.apache.felix.fileinstall - 3.2.6 | Started bundle: blueprint:file:/C:/apache-karaf-2.3.0/deploy/myrealm.xml
2013-02-01 16:02:05,426 | INFO  | Executor: 1      | ContextHandler                   | lipse.jetty.util.log.JavaUtilLog   75 | 58 - org.eclipse.jetty.util - 7.6.7.v20120910 | started HttpServiceContext{httpContext=org.ops4j.pax.web.extender.war.internal.WebAppWebContainerContext@1857eeb}
2013-02-01 16:02:05,465 | INFO  | JMX OSGi Agent   | core                             | ?                                   ? | 29 - org.apache.aries.jmx.core - 1.0.1 | Registering org.osgi.jmx.framework.FrameworkMBean to MBeanServer com.sun.jmx.mbeanserver.JmxMBeanServer@503429 with name osgi.core:type=framework,version=1.5
2013-02-01 16:02:05,465 | INFO  | JMX OSGi Agent   | core                             | ?                                   ? | 29 - org.apache.aries.jmx.core - 1.0.1 | Registering org.osgi.jmx.framework.PackageStateMBean to MBeanServer com.sun.jmx.mbeanserver.JmxMBeanServer@503429 with name osgi.core:type=packageState,version=1.5
2013-02-01 16:02:05,466 | INFO  | JMX OSGi Agent   | core                             | ?                                   ? | 29 - org.apache.aries.jmx.core - 1.0.1 | Registering org.osgi.jmx.service.cm.ConfigurationAdminMBean to MBeanServer com.sun.jmx.mbeanserver.JmxMBeanServer@503429 with name osgi.compendium:service=cm,version=1.3
2013-02-01 16:02:05,466 | INFO  | JMX OSGi Agent   | core                             | ?                                   ? | 29 - org.apache.aries.jmx.core - 1.0.1 | Registering org.osgi.jmx.framework.BundleStateMBean to MBeanServer com.sun.jmx.mbeanserver.JmxMBeanServer@503429 with name osgi.core:type=bundleState,version=1.5
2013-02-01 16:02:05,469 | INFO  | JMX OSGi Agent   | core                             | ?                                   ? | 29 - org.apache.aries.jmx.core - 1.0.1 | Registering org.osgi.jmx.framework.ServiceStateMBean to MBeanServer com.sun.jmx.mbeanserver.JmxMBeanServer@503429 with name osgi.core:type=serviceState,version=1.5
2013-02-01 16:02:19,618 | INFO  | l Console Thread | HttpServiceFactoryImpl           | .internal.HttpServiceFactoryImpl   40 | 75 - org.ops4j.pax.web.pax-web-runtime - 1.1.3 | Unbinding bundle: [mytestapp [110]]
2013-02-01 16:02:19,642 | INFO  | l Console Thread | ContextHandler                   | lipse.jetty.util.log.JavaUtilLog   75 | 58 - org.eclipse.jetty.util - 7.6.7.v20120910 | stopped HttpServiceContext{httpContext=org.ops4j.pax.web.extender.war.internal.WebAppWebContainerContext@1857eeb}
2013-02-01 16:02:59,466 | INFO  | Executor: 1      | WebXmlObserver                   | nder.war.internal.WebXmlObserver  117 | 81 - org.ops4j.pax.web.pax-web-extender-war - 1.1.3 | Using [MyTestApp] as web application context name
2013-02-01 16:02:59,469 | INFO  | Executor: 1      | WebXmlObserver                   | nder.war.internal.WebXmlObserver  138 | 81 - org.ops4j.pax.web.pax-web-extender-war - 1.1.3 | Using [] as web application root path
2013-02-01 16:02:59,472 | INFO  | Executor: 1      | HttpServiceFactoryImpl           | .internal.HttpServiceFactoryImpl   33 | 75 - org.ops4j.pax.web.pax-web-runtime - 1.1.3 | Binding bundle: [mytestapp [111]] to http service
2013-02-01 16:02:59,473 | INFO  | Executor: 1      | ContextHandler                   | lipse.jetty.util.log.JavaUtilLog   75 | 58 - org.eclipse.jetty.util - 7.6.7.v20120910 | started HttpServiceContext{httpContext=org.ops4j.pax.web.extender.war.internal.WebAppWebContainerContext@1421ab0}
2013-02-01 16:03:42,611 | WARN  | qtp11472440-46   | AbstractHttpConnection           | lipse.jetty.util.log.JavaUtilLog   70 | 58 - org.eclipse.jetty.util - 7.6.7.v20120910 | /MyTestApp/j_security_check?j_username=test&j_password=test
java.lang.RuntimeException: java.lang.ClassNotFoundException: org.apache.karaf.jaas.boot.principal.RolePrincipal not found by mytestapp [111]
	at org.eclipse.jetty.plus.jaas.JAASLoginService.getGroups(JAASLoginService.java:327)[71:org.eclipse.jetty.plus:7.6.7.v20120910]
	at org.eclipse.jetty.plus.jaas.JAASLoginService.login(JAASLoginService.java:244)[71:org.eclipse.jetty.plus:7.6.7.v20120910]
	at org.eclipse.jetty.security.authentication.FormAuthenticator.validateRequest(FormAuthenticator.java:209)[65:org.eclipse.jetty.security:7.6.7.v20120910]
	at org.eclipse.jetty.security.SecurityHandler.handle(SecurityHandler.java:491)[65:org.eclipse.jetty.security:7.6.7.v20120910]
	at org.eclipse.jetty.server.session.SessionHandler.doHandle(SessionHandler.java:227)[64:org.eclipse.jetty.server:7.6.7.v20120910]
	at org.eclipse.jetty.server.handler.ContextHandler.doHandle(ContextHandler.java:1038)[64:org.eclipse.jetty.server:7.6.7.v20120910]
	at org.ops4j.pax.web.service.jetty.internal.HttpServiceContext.doHandle(HttpServiceContext.java:117)[76:org.ops4j.pax.web.pax-web-jetty:1.1.3]
	at org.eclipse.jetty.servlet.ServletHandler.doScope(ServletHandler.java:374)[66:org.eclipse.jetty.servlet:7.6.7.v20120910]
	at org.eclipse.jetty.server.session.SessionHandler.doScope(SessionHandler.java:189)[64:org.eclipse.jetty.server:7.6.7.v20120910]
	at org.eclipse.jetty.server.handler.ContextHandler.doScope(ContextHandler.java:972)[64:org.eclipse.jetty.server:7.6.7.v20120910]
	at org.eclipse.jetty.server.handler.ScopedHandler.handle(ScopedHandler.java:135)[64:org.eclipse.jetty.server:7.6.7.v20120910]
	at org.ops4j.pax.web.service.jetty.internal.JettyServerHandlerCollection.handle(JettyServerHandlerCollection.java:74)[76:org.ops4j.pax.web.pax-web-jetty:1.1.3]
	at org.eclipse.jetty.server.handler.HandlerWrapper.handle(HandlerWrapper.java:116)[64:org.eclipse.jetty.server:7.6.7.v20120910]
	at org.eclipse.jetty.server.Server.handle(Server.java:363)[64:org.eclipse.jetty.server:7.6.7.v20120910]
	at org.eclipse.jetty.server.AbstractHttpConnection.handleRequest(AbstractHttpConnection.java:483)[64:org.eclipse.jetty.server:7.6.7.v20120910]
	at org.eclipse.jetty.server.BlockingHttpConnection.handleRequest(BlockingHttpConnection.java:53)[64:org.eclipse.jetty.server:7.6.7.v20120910]
	at org.eclipse.jetty.server.AbstractHttpConnection.headerComplete(AbstractHttpConnection.java:920)[64:org.eclipse.jetty.server:7.6.7.v20120910]
	at org.eclipse.jetty.server.AbstractHttpConnection$RequestHandler.headerComplete(AbstractHttpConnection.java:982)[64:org.eclipse.jetty.server:7.6.7.v20120910]
	at org.eclipse.jetty.http.HttpParser.parseNext(HttpParser.java:635)[60:org.eclipse.jetty.http:7.6.7.v20120910]
	at org.eclipse.jetty.http.HttpParser.parseAvailable(HttpParser.java:235)[60:org.eclipse.jetty.http:7.6.7.v20120910]
	at org.eclipse.jetty.server.BlockingHttpConnection.handle(BlockingHttpConnection.java:72)[64:org.eclipse.jetty.server:7.6.7.v20120910]
	at org.eclipse.jetty.server.nio.BlockingChannelConnector$BlockingChannelEndPoint.run(BlockingChannelConnector.java:298)[64:org.eclipse.jetty.server:7.6.7.v20120910]
	at org.eclipse.jetty.util.thread.QueuedThreadPool.runJob(QueuedThreadPool.java:608)[58:org.eclipse.jetty.util:7.6.7.v20120910]
	at org.eclipse.jetty.util.thread.QueuedThreadPool$3.run(QueuedThreadPool.java:543)[58:org.eclipse.jetty.util:7.6.7.v20120910]
	at java.lang.Thread.run(Thread.java:662)[:1.6.0_30]
Caused by: java.lang.ClassNotFoundException: org.apache.karaf.jaas.boot.principal.RolePrincipal not found by mytestapp [111]
	at org.apache.felix.framework.BundleWiringImpl.findClassOrResourceByDelegation(BundleWiringImpl.java:1460)[org.apache.felix.framework-4.0.3.jar:]
	at org.apache.felix.framework.BundleWiringImpl.access$400(BundleWiringImpl.java:72)[org.apache.felix.framework-4.0.3.jar:]
	at org.apache.felix.framework.BundleWiringImpl$BundleClassLoader.loadClass(BundleWiringImpl.java:1843)[org.apache.felix.framework-4.0.3.jar:]
	at java.lang.ClassLoader.loadClass(ClassLoader.java:247)[:1.6.0_30]
	at org.apache.felix.framework.Felix.loadBundleClass(Felix.java:1723)[org.apache.felix.framework-4.0.3.jar:]
	at org.apache.felix.framework.BundleImpl.loadClass(BundleImpl.java:926)[org.apache.felix.framework-4.0.3.jar:]
	at org.ops4j.pax.swissbox.core.BundleClassLoader.findClass(BundleClassLoader.java:176)[75:org.ops4j.pax.web.pax-web-runtime:1.1.3]
	at org.ops4j.pax.swissbox.core.BundleClassLoader.loadClass(BundleClassLoader.java:194)[75:org.ops4j.pax.web.pax-web-runtime:1.1.3]
	at java.lang.ClassLoader.loadClass(ClassLoader.java:247)[:1.6.0_30]
	at org.eclipse.jetty.plus.jaas.JAASLoginService.getGroups(JAASLoginService.java:315)[71:org.eclipse.jetty.plus:7.6.7.v20120910]
	... 24 more
2013-02-01 16:03:58,690 | INFO  | FelixStartLevel  | HttpServiceFactoryImpl           | .internal.HttpServiceFactoryImpl   40 | 75 - org.ops4j.pax.web.pax-web-runtime - 1.1.3 | Unbinding bundle: [mytestapp [111]]
2013-02-01 16:03:58,691 | INFO  | FelixStartLevel  | ContextHandler                   | lipse.jetty.util.log.JavaUtilLog   75 | 58 - org.eclipse.jetty.util - 7.6.7.v20120910 | stopped HttpServiceContext{httpContext=org.ops4j.pax.web.extender.war.internal.WebAppWebContainerContext@1421ab0}
2013-02-01 16:03:58,696 | INFO  | FelixStartLevel  | GogoPlugin                       | karaf.webconsole.gogo.GogoPlugin   94 | 89 - org.apache.karaf.webconsole.gogo - 2.3.0 | Gogo plugin deactivated
2013-02-01 16:03:58,697 | INFO  | FelixStartLevel  | FeaturesPlugin                   | bconsole.features.FeaturesPlugin   85 | 88 - org.apache.karaf.webconsole.features - 2.3.0 | Features plugin deactivated
2013-02-01 16:03:58,699 | INFO  | FelixStartLevel  | AdminPlugin                      | raf.webconsole.admin.AdminPlugin   65 | 87 - org.apache.karaf.webconsole.admin - 2.3.0 | Admin plugin deactivated
2013-02-01 16:03:58,702 | INFO  | FelixStartLevel  | ContextHandler                   | lipse.jetty.util.log.JavaUtilLog   75 | 58 - org.eclipse.jetty.util - 7.6.7.v20120910 | stopped HttpServiceContext{httpContext=org.apache.felix.webconsole.internal.servlet.OsgiManagerHttpContext@1618248}
2013-02-01 16:03:58,703 | INFO  | FelixStartLevel  | HttpServiceFactoryImpl           | .internal.HttpServiceFactoryImpl   40 | 75 - org.ops4j.pax.web.pax-web-runtime - 1.1.3 | Unbinding bundle: [org.apache.karaf.webconsole.console [86]]
2013-02-01 16:03:58,711 | INFO  | FelixStartLevel  | ContextHandler                   | lipse.jetty.util.log.JavaUtilLog   75 | 58 - org.eclipse.jetty.util - 7.6.7.v20120910 | stopped HttpServiceContext{httpContext=DefaultHttpContext{bundle=org.apache.karaf.deployer.features [35]}}
2013-02-01 16:03:58,771 | INFO  | FelixStartLevel  | HttpServiceFactoryImpl           | .internal.HttpServiceFactoryImpl   40 | 75 - org.ops4j.pax.web.pax-web-runtime - 1.1.3 | Unbinding bundle: [org.apache.karaf.deployer.features [35]]
2013-02-01 16:03:58,775 | INFO  | FelixStartLevel  | Activator                        | x.web.service.internal.Activator  179 | 75 - org.ops4j.pax.web.pax-web-runtime - 1.1.3 | Pax Web stopped
2013-02-01 16:03:58,802 | INFO  | rint Extender: 1 | BlueprintContainerImpl           | container.BlueprintContainerImpl  294 | 7 - org.apache.aries.blueprint.core - 1.0.1 | Bundle org.apache.karaf.jaas.modules is waiting for namespace handlers [http://karaf.apache.org/xmlns/jaas/v1.0.0]
2013-02-01 16:03:58,805 | INFO  | FelixStartLevel  | KarArtifactInstaller             | eployer.kar.KarArtifactInstaller   78 | 44 - org.apache.karaf.deployer.kar - 2.3.0 | Karaf archive installer destroyed.
2013-02-01 16:03:58,824 | INFO  | FelixStartLevel  | core                             | ?                                   ? | 29 - org.apache.aries.jmx.core - 1.0.1 | Stopping JMX OSGi agent
2013-02-01 16:03:58,824 | INFO  | FelixStartLevel  | core                             | ?                                   ? | 29 - org.apache.aries.jmx.core - 1.0.1 | Unregistering MBean with ObjectName [osgi.compendium:service=cm,version=1.3] for service with service.id [10]
2013-02-01 16:03:58,825 | INFO  | JMX OSGi Agent   | core                             | ?                                   ? | 29 - org.apache.aries.jmx.core - 1.0.1 | Unregistering org.osgi.jmx.framework.FrameworkMBean to MBeanServer com.sun.jmx.mbeanserver.JmxMBeanServer@503429 with name osgi.core:type=framework,version=1.5
2013-02-01 16:03:58,878 | INFO  | FelixStartLevel  | Activator                        | j.pax.logging.internal.Activator   59 | 4 - org.ops4j.pax.logging.pax-logging-api - 1.7.0 | Disabling SLF4J API support.
2013-02-01 16:03:58,879 | INFO  | FelixStartLevel  | Activator                        | j.pax.logging.internal.Activator   62 | 4 - org.ops4j.pax.logging.pax-logging-api - 1.7.0 | Disabling Jakarta Commons Logging API support.
2013-02-01 16:03:58,879 | INFO  | FelixStartLevel  | Activator                        | j.pax.logging.internal.Activator   65 | 4 - org.ops4j.pax.logging.pax-logging-api - 1.7.0 | Disabling Log4J API support.
2013-02-01 16:03:58,879 | INFO  | FelixStartLevel  | Activator                        | j.pax.logging.internal.Activator   68 | 4 - org.ops4j.pax.logging.pax-logging-api - 1.7.0 | Disabling Avalon Logger API support.
2013-02-01 16:03:58,879 | INFO  | FelixStartLevel  | Activator                        | j.pax.logging.internal.Activator   71 | 4 - org.ops4j.pax.logging.pax-logging-api - 1.7.0 | Disabling JULI Logger API support.
